City;Code;Name;Price Retail;Price Discount;Address;Quantity;Availability
Санкт-Петербург;ПР0073759;Комбинезон-дождевик для собак FOXIE Grass XL (длина спины 45см, обхват груди 44-46см) зеленый;998.00;798.4;Заневский пр-т., д 67к2;мало;True
Санкт-Петербург;ПР0073734;Комбинезон-дождевик для собак FOXIE Ray трансформер L (длина спины 40см, обхват груди 38-42см) рыжий;1298.00;1038.4;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0073453;Дождевик для собак FOXIE Sport M (длина спины 35см, обхват груди 44см) красный;1298.00;1038.4;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0073703;Куртка для собак FOXIE Grace S (длина спины 30см, обхват груди 32-39см) бежевая;1098.00;878.4;Заневский пр-т., д 67к2;мало;True
Санкт-Петербург;ПР0073691;Жилет для собак FOXIE Gloss L (длина спины 40см, обхват груди 57-63см) черный;1698.00;1358.4;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0073681;Попона для собак FOXIE Bright sparks M (длина спины 35см, обхват груди 52-58см) серая;1398.00;1118.4;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0037722;Игрушка для собак CHOMPER Тяни-толкай мяч овальный с петлей из каната;748.00;748.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0073873;Игрушка для собак FOXIE Smart Мяч для лакомств 7,5см салатовый;398.00;398.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0037725;Игрушка для собак CHOMPER Тяни-толкай мяч с ручкой из каната;798.00;798.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0073876;Игрушка для собак FOXIE Smart массажная с отверстием для лакомств 8,9х12см фиолетовая;398.00;398.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0073872;Игрушка для собак FOXIE Smart Гантелька массажная для чистки зубов 16х5х5см серая;748.00;748.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0068081;Корм для собак GRANDORF для мелких пород, ягненок с индейкой сух.;1543.00;1543.00;Заневский пр-т., д 67к2;много;True
Санкт-Петербург;ПР0066460;Корм для собак GRANDORF для мелких пород, ягненок с индейкой сух.;3603.00;3603.00;Заневский пр-т., д 67к2;много;True
Санкт-Петербург;ПР0069257;Корм для собак GRANDORF для средних и крупных пород, кролик с индейкой сух.;1598.00;1598.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0068083;Корм для собак GRANDORF для средних и крупных пород, кролик с индейкой сух.;3706.00;3706.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0068552;Корм для собак GRANDORF для средних и крупных пород, кролик с индейкой сух.;9062.00;9062.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0073764;Дождевик для собак FOXIE Rainbow XL (длина спины 45см, обхват груди 58-62см) разноцветный;798.00;638.4;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0073688;Попона для собак FOXIE Bright sparks XL (длина спины 45см, обхват груди 62-68см) разноцветная;1598.00;1278.4;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0073736;Комбинезон-дождевик для собак FOXIE Ray трансформер M (дл.спины 35см, обхват груди 34-38см) желтый;1298.00;1038.4;Заневский пр-т., д 67к2;мало;True
Санкт-Петербург;ПР0073683;Попона для собак FOXIE Bright sparks XL (длина спины 45см, обхват груди 62-68см) серая;1598.00;1278.4;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0074921;Корм для собак AWARD Hypo свинина с брусникой, грушей и розмарином сух.;1598.00;1598.00;Заневский пр-т., д 67к2;много;True
Санкт-Петербург;ПР0070585;Корм для собак AWARD Hypo белая рыба с добавлением брокколи, сельдерея и семян льна сух.;1646.00;1646.00;Заневский пр-т., д 67к2;много;True
Санкт-Петербург;ПР0070614;Корм для собак AWARD Hypo белая рыба с добавлением брокколи, сельдерея и семян льна сух.;8798.00;7918.2;Заневский пр-т., д 67к2;мало;True
Санкт-Петербург;ПР0034053;Корм для щенков PRO PLAN Opti digest для средних пород с чувствит.пищеварением, с ягненком сух.;1398.00;1398.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0037545;Корм для щенков PRO PLAN Opti digest для средних пород с чувствит.пищеварением, с ягненком сух.;2398.00;2398.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0032625;Корм для собак PRO PLAN для мелких и карликовых пород с чувствит. пищеварением, ягненок сух.;698.00;698.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0039631;Корм для собак PRO PLAN для мелких и карликовых пород с чувствит. пищеварением, ягненок сух.;2498.00;2498.00;Заневский пр-т., д 67к2;мало;True
Санкт-Петербург;ПР0059709;Корм для собак PRO PLAN для мелких и карликовых пород с чувствит. пищеварением, ягненок сух.;5298.00;5298.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0034051;Корм для собак PRO PLAN Opti digest для средних пород с чувствит.пищеварением, с ягненком сух.;1298.00;1298.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0032617;Корм для собак PRO PLAN Opti digest для средних пород с чувствит.пищеварением, с ягненком сух.;2198.00;2198.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;Т00007806;Корм для щенков PRO PLAN Opti derma для средних пород с чувствительной кожей, с лососем сух.;2398.00;2398.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0031241;Корм для собак PRO PLAN Duo delice для мелких и карликовых пород, с говядиной сух.;698.00;698.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0031245;Корм для собак PRO PLAN Duo delice для мелких и карликовых пород, с говядиной сух.;2298.00;2298.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0015501;Корм для щенков PRO PLAN Opti start для мелких и карликовых пород, с курицей сух.;2368.00;2368.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;Т0031582;Корм для собак PRO PLAN Opti derma для мелких и карлик.пород с чувствит.кожей, с лососем сух.;798.00;798.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0015503;Корм для собак PRO PLAN Opti derma для мелких и карлик.пород с чувствит.кожей, с лососем сух.;2998.00;2998.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;Т0055080;Корм для собак PRO PLAN Optibalance adult для мелких и карликовых пород, с курицей сух.;698.00;698.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0015502;Корм для собак PRO PLAN Optibalance adult для мелких и карликовых пород, с курицей сух.;2298.00;2298.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0048387;Корм для собак ROYAL CANIN Medium Adult для средних пород от 12 месяцев сух.;2298.00;2298.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0048388;Корм для щенков ROYAL CANIN Maxi Puppy для крупных пород до 15 месяцев сух.;2498.00;2498.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;Т0043316;Корм для щенков ROYAL CANIN French Bulldog Puppy для породы Французский бульдог до 12 мес. сух.;3198.00;3198.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0026288;Пищевая добавка для собак PRO PLAN Veterinary Diets FortiFlora 30х;3398.00;3398.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0060050;Лакомство для собак TUNDRA Корень резаный бычий;628.00;628.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0060052;Лакомство для собак TUNDRA Вымя говяжье;278.00;278.00;Заневский пр-т., д 67к2;мало;True
Санкт-Петербург;ПР0073716;Толстовка для собак FOXIE Love S (длина спины 30см, обхват груди 32-39см) синяя;998.00;798.4;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0073713;Толстовка для собак FOXIE Love S (длина спины 30см, обхват груди 32-39см) коричневая;998.00;798.4;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0073693;Жилет для собак FOXIE Gloss XXL (длина спины 50см, обхват груди 69-75см) черный;1898.00;1518.4;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0073684;Попона для собак FOXIE Bright sparks XS (длина спины 25см, обхват груди 42-44см) разноцветная;1198.00;958.4;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0068706;Корм для собак DUKE'S FARM Паштет из индейки с уткой банка;218.00;218.00;Заневский пр-т., д 67к2;много;True
Санкт-Петербург;ПР0068711;Корм для собак DUKE'S FARM Паштет из индейки с уткой банка;348.00;348.00;Заневский пр-т., д 67к2;много;True
Санкт-Петербург;ПР0068706*24;Корм для собак DUKE'S FARM Паштет из индейки с уткой банка;5232.00;4708.8;Заневский пр-т., д 67к2;мало;True
Санкт-Петербург;ПР0068711*24;Корм для собак DUKE'S FARM Паштет из индейки с уткой банка;8352.00;7516.8;Заневский пр-т., д 67к2;мало;True
Санкт-Петербург;ПР0068709;Корм для щенков DUKE'S FARM Паштет из курицы с телятиной банка;218.00;218.00;Заневский пр-т., д 67к2;много;True
Санкт-Петербург;ПР0068714;Корм для щенков DUKE'S FARM Паштет из курицы с телятиной банка;348.00;348.00;Заневский пр-т., д 67к2;много;True
Санкт-Петербург;ПР0068709*24;Корм для щенков DUKE'S FARM Паштет из курицы с телятиной банка;5232.00;4708.8;Заневский пр-т., д 67к2;мало;True
Санкт-Петербург;ПР0068714*24;Корм для щенков DUKE'S FARM Паштет из курицы с телятиной банка;8352.00;7516.8;Заневский пр-т., д 67к2;мало;True
Санкт-Петербург;ПР0073565;Лакомство для собак DUKE'S FARM Говяжье легкое вяленое;208.00;208.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0073567;Лакомство для собак DUKE'S FARM Утиная печень вяленая;268.00;268.00;Заневский пр-т., д 67к2;много;True
Санкт-Петербург;ПР0073564;Лакомство для собак DUKE'S FARM Говяжьи молочные ломтики вяленые;268.00;268.00;Заневский пр-т., д 67к2;много;True
Санкт-Петербург;ПР0073562;Лакомство для собак DUKE'S FARM Куриные ломтики вяленые;208.00;208.00;Заневский пр-т., д 67к2;много;True
Санкт-Петербург;ПР0073563;Лакомство для собак DUKE'S FARM Куриные палочки вяленые;208.00;208.00;Заневский пр-т., д 67к2;много;True
Санкт-Петербург;ПР0058595;Сумка-переноска для животных FOXIE Cats 43х25х24см;3998.00;3998.00;Заневский пр-т., д 67к2;мало;True
Санкт-Петербург;ПР0061009;Сумка-переноска для животных FOXIE Night City 50х25х28см;4498.00;4498.00;Заневский пр-т., д 67к2;мало;True
Санкт-Петербург;ПР0050320;Игрушка для собак CHOMPER Infinity Канат из резины 25см;1398.00;1398.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0072580;Корм для собак MORE паштет из говядины банка;218.00;218.00;Заневский пр-т., д 67к2;много;True
Санкт-Петербург;ПР0072581;Корм для собак MORE паштет из говядины банка;298.00;298.00;Заневский пр-т., д 67к2;много;True
Санкт-Петербург;ПР0072580*12;Корм для собак MORE паштет из говядины банка;2616.00;2354.4;Заневский пр-т., д 67к2;мало;True
Санкт-Петербург;ПР0072581*8;Корм для собак MORE паштет из говядины банка;2384.00;2145.6;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0072584;Корм для собак MORE паштет из утки банка;218.00;218.00;Заневский пр-т., д 67к2;много;True
Санкт-Петербург;ПР0072585;Корм для собак MORE паштет из утки банка;298.00;298.00;Заневский пр-т., д 67к2;много;True
Санкт-Петербург;ПР0072584*12;Корм для собак MORE паштет из утки банка;2616.00;2354.4;Заневский пр-т., д 67к2;мало;True
Санкт-Петербург;ПР0072585*8;Корм для собак MORE паштет из утки банка;2384.00;2145.6;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0037278;Средство для собак и кошек ProDen PlaqueOff для профилактики зубного камня;2198.00;2198.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0051870;Миска для животных FOXIE двойная на меламиновой подставке синяя 2х160мл;998.00;998.00;Заневский пр-т., д 67к2;мало;True
Санкт-Петербург;ПР0073755;Свитер для собак FOXIE Fluffy cloud XL (длина спины 45см, обхват груди 54-58см) белый;998.00;798.4;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0073741;Свитер для собак FOXIE Modern classic M (длина спины 35см, обхват груди 36-40см) коричневый;1298.00;1038.4;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0073765;Свитер для собак FOXIE Hunter S (длина спины 30см, обхват груди 38-42см) разноцветный;798.00;638.4;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;Т0023209;Корм для собак ROYAL CANIN Sensitivity Control SC 21 при пищевой аллергии сух.;2598.00;2598.00;Заневский пр-т., д 67к2;мало;True
Санкт-Петербург;ПР0068916;Банка для лакомств FOXIE White bone белая керамическая 13,5х13,5х21,5см 1,5л;1398.00;1398.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0060210;Корм для собак PRO PLAN Opti savour для мелких и карликовых пород, с уткой в соусе пауч;98.00;98.00;Заневский пр-т., д 67к2;много;True
Санкт-Петербург;ПР0060210*26;Корм для собак PRO PLAN Opti savour для мелких и карликовых пород, с уткой в соусе пауч;2548.00;2548.00;Заневский пр-т., д 67к2;мало;True
Санкт-Петербург;ПР0059228;Корм для собак PRO PLAN Opti savour для мелких и карликовых пород, с курицей в соусе пауч;98.00;98.00;Заневский пр-т., д 67к2;много;True
Санкт-Петербург;ПР0059227;Корм для собак PRO PLAN Opti savour для мелких и карликовых пород, с говядиной в соусе пауч;98.00;98.00;Заневский пр-т., д 67к2;много;True
Санкт-Петербург;ПР0061497;Корм для собак PRO PLAN Opti savour для склонных к полноте, с курицей в соусе пауч;98.00;98.00;Заневский пр-т., д 67к2;много;True
Санкт-Петербург;ПР0060211;Корм для собак PRO PLAN для мелких и карлик.пород с чувствительной кожей, с лососем в соусе пауч;98.00;98.00;Заневский пр-т., д 67к2;много;True
Санкт-Петербург;ПР0060211*26;Корм для собак PRO PLAN для мелких и карлик.пород с чувствительной кожей, с лососем в соусе пауч;2548.00;2548.00;Заневский пр-т., д 67к2;мало;True
Санкт-Петербург;ПР0073012;Корм для собак PRO PLAN для мелких и карлик.пород, говядина в соусе 5х85г,курица в соусе 5х85г НАБОР;885.00;885.00;Заневский пр-т., д 67к2;мало;True
Санкт-Петербург;ПР0069186;Корм для собак GRANDORF для мелких пород, индейка сух.;1543.00;1543.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0066821;Корм для собак GRANDORF для мелких пород, индейка сух.;3603.00;3603.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0069073;Корм для собак GRANDORF для средних и крупных пород, ягненок с индейкой сух.;1498.00;1498.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0066188;Корм для собак GRANDORF для средних и крупных пород, ягненок с индейкой сух.;3603.00;3603.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0067311;Корм для собак GRANDORF для средних и крупных пород, ягненок с индейкой сух.;8959.00;8959.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0069074;Корм для собак GRANDORF для средних и крупных пород, белая рыба сух.;1498.00;1498.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0068544;Корм для собак GRANDORF для средних и крупных пород, белая рыба сух.;3603.00;3603.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0067298;Корм для собак GRANDORF для средних и крупных пород, белая рыба сух.;8959.00;8959.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0068615;Корм для щенков GRANDORF ягненок с индейкой сух.;1498.00;1498.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0068715;Корм для щенков GRANDORF ягненок с индейкой сух.;3498.00;3498.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;Т0055688;Корм для собак ROYAL CANIN Gastrointestinal при расстройствах пищеварения сух.;3089.00;3089.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0066624;Корм для собак GRANDORF для мелких пород, четыре вида мяса сух.;3706.00;3706.00;Заневский пр-т., д 67к2;много;True
Санкт-Петербург;ПР0057592;Корм для собак ROYAL CANIN Vet Diet Gastro Intestinal Low Fat для мелких пород сух.;1726.00;1726.00;Заневский пр-т., д 67к2;мало;True
Санкт-Петербург;ПР0069444;Корм для собак GRANDORF для средних и крупных пород, индейка сух.;1498.00;1498.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0069445;Корм для собак GRANDORF для средних и крупных пород, индейка сух.;3498.00;3498.00;Заневский пр-т., д 67к2;мало;True
Санкт-Петербург;ПР0068798;Корм для собак GRANDORF для мелких пород, четыре вида мяса сух.;1646.00;1646.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0067069;Корм для собак GRANDORF для средних и крупных пород, четыре вида мяса с пробиотиками сух.;3706.00;3706.00;Заневский пр-т., д 67к2;много;True
Санкт-Петербург;ПР0069439;Корм для молодых собак GRANDORF для средних и крупных пород, ягненок с индейкой сух.;1498.00;1498.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0069185;Корм для молодых собак GRANDORF для средних и крупных пород, ягненок с индейкой сух.;3498.00;3498.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0064975;Корм для собак Royal Canin Gastro Low Fat Small Dog для мелких пород с нарушенным пищеварением, сух.;4998.00;4998.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0000334;Корм для собак ROYAL CANIN Gastrointestinal Low Fat при нарушениях пищеварения сух.;2498.00;2498.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0001417;Корм для собак ROYAL CANIN Gastrointestinal Low Fat при нарушениях пищеварения сух.;15198.00;13678.2;Заневский пр-т., д 67к2;мало;True
Санкт-Петербург;Т0023207;Корм для собак ROYAL CANIN Renal RF 14 Canine для поддержания функции почек, сух.;3498.00;3498.00;Заневский пр-т., д 67к2;мало;True
Санкт-Петербург;УТ0016296;Корм для собак ROYAL CANIN Neutered Adult для стерилизованных и кастрир. старше 12 мес. сух.;3898.00;3898.00;Заневский пр-т., д 67к2;мало;True
Санкт-Петербург;ПР0067657;Корм для собак PREMIER Dog для мелких пород, свежее мясо ягненка с индейкой сух.;1198.00;1198.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0067658;Корм для собак PREMIER Dog для мелких пород, свежее мясо ягненка с индейкой сух.;2698.00;2698.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0070587;Корм для собак AWARD ягненок с индейкой с добавлением яблока и черники сух.;1598.00;1598.00;Заневский пр-т., д 67к2;много;True
Санкт-Петербург;ПР0072568;Корм для собак MORE для средних и крупных пород, с говядиной сух.;1998.00;1598.4;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0072569;Корм для собак MORE для средних и крупных пород, с говядиной сух.;8998.00;8098.2;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0072574;Корм для собак MORE для средних и крупных пород, с кроликом сух.;1998.00;1598.4;Заневский пр-т., д 67к2;мало;True
Санкт-Петербург;ПР0072575;Корм для собак MORE для средних и крупных пород, с кроликом сух.;8998.00;8098.2;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0072617;Корм для собак MORE Delicate паштет с говядиной ламист.;108.00;108.00;Заневский пр-т., д 67к2;много;True
Санкт-Петербург;ПР0072617*16;Корм для собак MORE Delicate паштет с говядиной ламист.;1728.00;1555.2;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0072621;Корм для собак MORE Delicate паштет с рыбой ламист.;108.00;108.00;Заневский пр-т., д 67к2;много;True
Санкт-Петербург;ПР0072621*16;Корм для собак MORE Delicate паштет с рыбой ламист.;1728.00;1555.2;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0072558;Корм для щенков MORE для средних и крупных пород, с кроликом сух.;1998.00;1598.4;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0072559;Корм для щенков MORE для средних и крупных пород, с кроликом сух.;8998.00;8098.2;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0066080;Воск защитный НПП ФАРМАКС Айда Гулять для лап, 100г;498.00;498.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0064403;Игрушка для собак FOXIE Белка с шуршащей бумагой и пищалкой 43х17см плюш;648.00;648.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0069858;Игрушка для собак FOXIE Pink flamingo с веревочными ногами 35x20см;798.00;798.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0069872;Игрушка для собак FOXIE Football Тяни-толкай с ручками 19см;348.00;348.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0061679;Корм для собак ПОГРЫЗУХИН Оленина в бульоне банка;128.00;128.00;Заневский пр-т., д 67к2;много;True
Санкт-Петербург;ПР0068573;Зубная щетка для собак и кошек TAMACHI Toothbrush;648.00;648.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0049234;Пеленки для кошек и собак PRO DOG 60х90см 30шт c гелевым абсорбентом и клеевыми уголками ;1698.00;1698.00;Заневский пр-т., д 67к2;много;True
Санкт-Петербург;ПР0070588;Корм для собак AWARD для крупных пород, курица с индейкой с добавлением тыквы и шиповника сух.;1498.00;1498.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0070617;Корм для собак AWARD для крупных пород, курица с индейкой с добавлением тыквы и шиповника сух.;5998.00;5398.2;Заневский пр-т., д 67к2;мало;True
Санкт-Петербург;ПР0070591;Корм для собак AWARD для средних пород, индейка с курицей с доб.моркови и черной смородины сух.;1498.00;1498.00;Заневский пр-т., д 67к2;много;True
Санкт-Петербург;ПР0070619;Корм для собак AWARD для средних пород, индейка с курицей с доб.моркови и черной смородины сух.;5998.00;5398.2;Заневский пр-т., д 67к2;мало;True
Санкт-Петербург;ПР0068309;Корм для собак PREMIER Dog для средний пород, свежее мясо индейки сух.;2698.00;2698.00;Заневский пр-т., д 67к2;мало;True
Санкт-Петербург;Т0039656;Корм для собак ROYAL CANIN Hypoallergenic Small Dog для мелких пород при пищевой аллергии сух.;1770.00;1770.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;Т0040067;Корм для собак ROYAL CANIN Hypoallergenic Small Dog для мелких пород при пищевой аллергии сух.;5898.00;5898.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0049233;Пеленки для кошек и собак PRO DOG 40х60см 50шт c гелевым абсорбентом и клеевыми уголками ;1398.00;1398.00;Заневский пр-т., д 67к2;много;True
Санкт-Петербург;ПР0067659;Корм для собак PREMIER Dog для мелких пород, свежее филе лосося с индейкой сух.;1198.00;1198.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0069440;Корм для собак GRANDORF для крупных пород, ягнёнок с индейкой сух.;3498.00;3498.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0050079;Игрушка для собак FOXIE Енот с пищалкой 25см латекс;448.00;448.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0070618;Корм для собак AWARD для мелких и миниат.пород,ягненок с индейкой с доб.брокколи и брусники сух.;5998.00;5398.2;Заневский пр-т., д 67к2;мало;True
Санкт-Петербург;ПР0049235;Пеленки для кошек и собак PRO DOG 60х60см 30шт c гелевым абсорбентом и клеевыми уголками ;998.00;998.00;Заневский пр-т., д 67к2;много;True
Санкт-Петербург;ПР0067655;Корм для собак PREMIER Dog для мелких пород, свежее мясо индейки сух.;1198.00;1198.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0054799;Рулетка для собак FLEXI New Line Comfort L (до 50кг) лента 8м серый/черный;3898.00;3898.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0069694;Корм для собак LEO&LUCY для пожилых, индейка с ягодами и биодобавками сух.;1798.00;1456.38;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0069708;Корм для собак LEO&LUCY для пожилых, индейка с ягодами и биодобавками сух.;4998.00;3948.42;Заневский пр-т., д 67к2;мало;True
Санкт-Петербург;ПР0067666;Корм для собак PREMIER Dog для крупных пород, свежее мясо ягненка с индейкой сух.;2698.00;2698.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;Т0043632;Переноска для животных MPS SKUDO 4  68х48х51h см с металлической дверцей с замком серая;10898.00;10898.00;Заневский пр-т., д 67к2;мало;True
Санкт-Петербург;ПР0069702;Корм для собак LEO&LUCY для средних пород, кролик с тыквой и биодобавками сух.;4998.00;3948.42;Заневский пр-т., д 67к2;мало;True
Санкт-Петербург;ПР0071259;Корм для собак CRAFTIA Natura для средних и крупных пород, из лосося и сельди сух.;1048.00;1048.00;Заневский пр-т., д 67к2;много;True
Санкт-Петербург;ПР0071258;Корм для собак CRAFTIA Natura для средних и крупных пород, из лосося и сельди сух.;3148.00;3148.00;Заневский пр-т., д 67к2;много;True
Санкт-Петербург;ПР0070586;Корм для собак AWARD говядина с курицей с добавлением брокколи и черники сух.;1598.00;1598.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0070615;Корм для собак AWARD говядина с курицей с добавлением брокколи и черники сух.;6398.00;5758.2;Заневский пр-т., д 67к2;мало;True
Санкт-Петербург;Т00007788;Корм для собак PRO PLAN Opti balance для средних пород, с курицей сух.;1998.00;1998.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;Т00007830;Корм для собак PRO PLAN Opti derma для средних пород с чувствительной кожей, с лососем сух.;2598.00;2598.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;Т0043630;Переноска для животных MPS SKUDO 3  60х41х40h см с металлической дверцей с замком серая;4798.00;4798.00;Заневский пр-т., д 67к2;мало;True
Санкт-Петербург;ПР0069025;Корм для собак GRANDORF для средних и крупных пород, утка с индейкой сух.;1598.00;1598.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0066461;Корм для собак GRANDORF для средних и крупных пород, утка с индейкой сух.;3706.00;3706.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0067299;Корм для собак GRANDORF для средних и крупных пород, утка с индейкой сух.;9062.00;9062.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0069703;Корм для собак LEO&LUCY для средних пород, ягненок с травами и биодобавками сух.;4998.00;3948.42;Заневский пр-т., д 67к2;мало;True
Санкт-Петербург;ПР0057140;Пеленки впитывающие ХОРОШКА с суперабсорбентом и липким фиксирующим слоем 60х90см 20шт;998.00;998.00;Заневский пр-т., д 67к2;много;True
Санкт-Петербург;ПР0057310;Миска для животных FOXIE Dog & Bones белая керамическая 14,5х14,5х5см 400мл;548.00;548.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;Т00008771;Корм для собак ROYAL CANIN Yorkshire Terrier Adult для породы йоркширский терьер от 10 мес. сух.;598.00;598.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;Т00008772;Корм для собак ROYAL CANIN Yorkshire Terrier Adult для породы йоркширский терьер от 10 мес. сух.;1598.00;1598.00;Заневский пр-т., д 67к2;достаточно;True
